indicatorId,geoUnit,year,type,subtype,value
FOSGP.5T8.F600,UZB,2018,Data Status,Data reporting,NA
FOSGP.5T8.F600,UZB,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F600,UZB,2019,Data Status,Data reporting,NA
FOSGP.5T8.F600,UZB,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F600,UZB,2020,Data Status,Data reporting,NA
FOSGP.5T8.F600,UZB,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F600,VNM,2015,Data Status,Data reporting,NA
FOSGP.5T8.F600,VNM,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F600,VNM,2016,Data Status,Data reporting,NA
FOSGP.5T8.F600,VNM,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F600,WSM,2017,Data Status,Data reporting,NA
FOSGP.5T8.F600,WSM,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F600,WSM,2018,Data Status,Data reporting,NA
FOSGP.5T8.F600,WSM,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F600,WSM,2019,Data Status,Data reporting,NA
FOSGP.5T8.F600,WSM,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F600,WSM,2020,Data Status,Data reporting,NA
FOSGP.5T8.F600,WSM,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F600,ZAF,2015,Data Status,Data reporting,NA
FOSGP.5T8.F600,ZAF,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F600,ZAF,2016,Data Status,Data reporting,NA
FOSGP.5T8.F600,ZAF,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F600,ZAF,2017,Data Status,Data reporting,NA
FOSGP.5T8.F600,ZAF,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F600,ZAF,2018,Data Status,Data reporting,NA
FOSGP.5T8.F600,ZAF,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F600,ZAF,2019,Data Status,Data reporting,NA
FOSGP.5T8.F600,ZAF,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F600,ZAF,2020,Data Status,Data reporting,NA
FOSGP.5T8.F600,ZAF,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F600,ZWE,2015,Data Status,Data reporting,NA
FOSGP.5T8.F600,ZWE,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ABW,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,ABW,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ABW,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,ABW,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,AFG,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,AFG,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,AGO,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,AGO,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ALB,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,ALB,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ALB,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,ALB,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ALB,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,ALB,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ALB,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,ALB,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ALB,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,ALB,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ALB,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,ALB,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,AND,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,AND,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,AND,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,AND,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,AND,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,AND,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,AND,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,AND,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,AND,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,AND,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,AND,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,AND,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ARE,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,ARE,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ARE,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,ARE,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ARE,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,ARE,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ARG,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,ARG,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ARG,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,ARG,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ARM,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,ARM,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ARM,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,ARM,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ARM,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,ARM,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ARM,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,ARM,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ARM,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,ARM,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ARM,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,ARM,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,AUS,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,AUS,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,AUS,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,AUS,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,AUS,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,AUS,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,AUS,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,AUS,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,AUS,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,AUS,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,AUT,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,AUT,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,AUT,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,AUT,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,AUT,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,AUT,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,AUT,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,AUT,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,AUT,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,AUT,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,AZE,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,AZE,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,AZE,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,AZE,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,AZE,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,AZE,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,AZE,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,AZE,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,AZE,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,AZE,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,AZE,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,AZE,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BDI,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,BDI,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BDI,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,BDI,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BDI,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,BDI,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BEL,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,BEL,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,BEL,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,BEL,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,BEL,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,BEL,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,BEL,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,BEL,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,BEL,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,BEL,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,BEL,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,BEL,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,BEN,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,BEN,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BEN,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,BEN,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BEN,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,BEN,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BEN,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,BEN,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BFA,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,BFA,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BFA,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,BFA,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BFA,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,BFA,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BFA,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,BFA,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BFA,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,BFA,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BFA,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,BFA,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BGD,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,BGD,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BGD,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,BGD,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BGD,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,BGD,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BGD,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,BGD,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BGR,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,BGR,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,BGR,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,BGR,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,BGR,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,BGR,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,BGR,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,BGR,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,BGR,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,BGR,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,BGR,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,BGR,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,BHR,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,BHR,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BHR,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,BHR,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BHR,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,BHR,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BHR,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,BHR,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BHR,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,BHR,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BHR,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,BHR,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BIH,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,BIH,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BIH,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,BIH,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BIH,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,BIH,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BIH,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,BIH,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BIH,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,BIH,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BIH,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,BIH,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BLR,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,BLR,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BLR,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,BLR,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BLR,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,BLR,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BLR,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,BLR,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BLR,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,BLR,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BLR,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,BLR,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BLZ,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,BLZ,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BLZ,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,BLZ,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BMU,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,BMU,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BMU,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,BMU,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BMU,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,BMU,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BRA,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,BRA,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,BRA,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,BRA,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,BRA,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,BRA,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,BRA,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,BRA,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,BRA,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,BRA,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,BRA,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,BRA,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,BRN,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,BRN,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BRN,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,BRN,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BRN,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,BRN,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BRN,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,BRN,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,BWA,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,BWA,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,CAN,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,CAN,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CAN,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,CAN,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CAN,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,CAN,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CAN,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,CAN,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CAN,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,CAN,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CHE,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,CHE,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CHE,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,CHE,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CHE,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,CHE,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CHE,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,CHE,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CHE,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,CHE,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CHE,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,CHE,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CHL,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,CHL,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CHL,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,CHL,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CHL,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,CHL,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CHL,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,CHL,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CHL,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,CHL,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CHL,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,CHL,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CMR,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,CMR,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,CMR,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,CMR,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,COD,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,COD,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,COG,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,COG,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,COL,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,COL,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,COL,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,COL,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,COL,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,COL,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,COL,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,COL,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,COL,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,COL,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,COL,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,COL,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,CPV,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,CPV,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,CPV,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,CPV,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,CPV,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,CPV,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,CRI,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,CRI,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,CRI,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,CRI,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,CRI,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,CRI,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,CRI,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,CRI,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,CRI,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,CRI,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,CRI,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,CRI,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,CUB,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,CUB,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,CUB,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,CUB,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,CUB,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,CUB,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,CYP,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,CYP,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CYP,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,CYP,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CYP,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,CYP,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CYP,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,CYP,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CYP,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,CYP,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CYP,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,CYP,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CZE,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,CZE,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CZE,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,CZE,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CZE,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,CZE,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CZE,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,CZE,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CZE,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,CZE,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,CZE,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,CZE,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,DEU,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,DEU,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,DEU,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,DEU,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,DEU,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,DEU,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,DEU,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,DEU,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,DEU,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,DEU,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,DEU,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,DEU,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,DNK,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,DNK,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,DNK,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,DNK,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,DNK,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,DNK,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,DNK,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,DNK,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,DNK,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,DNK,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,DNK,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,DNK,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
